time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,-1.9162862099699705,-7.012122323966771,24.87072265585512,5.864635942669217,0.28345508780209716,0.0,-2.659404035974535,-6.026291392365865,5.001442484924793,-0.23238991448732826,0.12036461670310764,0.0,436.11543924886644,436.6328171351568,434.44469027916756,435.6834961326951
4.080000000000001,-2.080222455632798,-7.380234644812106,25.166525640803133,5.850915663806159,0.29096439389519535,0.0,-2.8056155533532516,-6.24502075043299,4.857663760164628,-0.23890354455639345,0.11316940932100708,0.0,435.44594904899265,434.8562651129191,434.85713839839735,434.25475749049025
4.14,-2.254135687208522,-7.763202053482846,25.456827874935865,5.836612156619378,0.29937644128879537,0.0,-2.991929062009831,-6.5213307159425415,4.817088727871208,-0.24236981108691213,0.09796630612003152,0.0,474.6852181954867,473.52629130123046,474.47961831747455,474.15976382183726
4.199999999999998,-2.437825812240517,-8.160834119004692,25.739999750595263,5.82219704191035,0.3053234523193682,0.0,-3.1314564979245634,-6.734035469863057,4.621174404283993,-0.24765716520120504,0.09988423755131792,0.0,422.5712296794553,422.7454808511666,422.2382868879936,421.71859797895775
4.259999999999997,-2.6313509097285785,-8.573340505434158,26.01508260541206,5.807614270475806,0.3195825296910959,0.0,-3.320272153164,-7.0168276024305385,4.5460746269114445,-0.2429730154504231,0.06716600636687681,0.0,470.65167808400577,468.1180283658509,469.3436137908566,469.65006023125125
4.319999999999996,-2.8365490589456375,-9.003226287553932,26.28576406890261,5.793032257153076,0.3248321154495377,0.0,-3.519742033372937,-7.313413015017603,4.474544945098234,-0.24517871361963378,0.05380850350444209,0.0,476.6284270166093,475.6087336656147,475.4307306103687,475.20646522107205
4.379999999999995,-3.053074125840232,-9.45014334503313,26.550038603212716,5.7784447257617195,0.32865366802069307,0.0,-3.6978052356440045,-7.584633797331978,4.33300097117053,-0.24235211218777664,0.06112908552410363,0.0,455.87166277739516,456.45850314748975,454.61136461242836,454.77968457432763
4.439999999999993,-3.2805843265477588,-9.91383987992581,26.806116912463256,5.764806036632704,0.3480637635147339,0.0,-3.886983812185964,-7.87236056591954,4.200717083430012,-0.2540292959407352,0.1034087676027434,0.0,461.48536485931146,464.81610259218706,463.8870232700449,462.91079464973967
4.499999999999992,-3.5203171952666157,-10.395811782557693,27.055420869882056,5.752445421719143,0.3558108637687951,0.0,-4.104270459079133,-8.193775677607787,4.107096758702924,-0.2738638477559191,0.1158664279419558,0.0,482.54930519483213,483.4982537314413,483.1538778193275,481.5930195242616
4.559999999999991,-3.7720745988345312,-10.895732285454605,27.29621035388491,5.736079670031614,0.36461063226538926,0.0,-4.287944034816277,-8.470960284013003,3.91730713110463,-0.2720040255154727,0.12960471028428522,0.0,452.9057576229276,454.02254220445394,452.29334463041397,452.3691459466952
4.6199999999999894,-4.035345105721566,-11.41300263455676,27.526179141154554,5.724416236909724,0.3745102593229461,0.0,-4.488086722329216,-8.771831988670417,3.746304743015425,-0.24953603266807442,0.1444114279790104,0.0,464.5216214134335,465.69751424194226,464.0904947580636,465.7842886737588
4.679999999999988,-4.310804474143493,-11.948547510994356,27.745705812736052,5.715121693726324,0.3856374667443978,0.0,-4.694343801012179,-9.079964053142305,3.569265035324894,-0.27686740317282454,0.12597844154307253,0.0,469.0086084966675,467.5909384490298,468.46763507402324,466.27288794261585
4.739999999999987,-4.597317826975036,-12.50079005019942,27.95132477410077,5.712848170864323,0.39318853596238235,0.0,-4.856634459505729,-9.32884832157327,3.2840711094274084,-0.236571482755287,0.12405271134626542,0.0,429.1334315814052,428.9847691970525,427.62655470492933,430.97446356482703
4.799999999999986,-4.89570777705103,-13.070682933454602,28.143699015190634,5.708274075583297,0.41589946309153625,0.0,-5.090939014748588,-9.667334454782807,3.1258540745739993,-0.27177117021515074,0.08003177666927107,0.0,483.48647580108394,480.166894503395,483.9231520858645,481.2085770932145
4.859999999999984,-5.205711185374367,-13.657627383540564,28.321083763419985,5.692896661258427,0.4207763075728428,0.0,-5.242757718352238,-9.898464340859473,2.7858556570262754,-0.26234725493033223,0.0820614043965516,0.0,414.3730671618531,414.5572951607547,414.46403305768666,415.2134499331406
4.919999999999983,-5.526562112698785,-14.260728036307617,28.480936239513575,5.677171566926138,0.4295133175987633,0.0,-5.452353131613963,-10.205409032080553,2.5401475585157427,-0.2653747703218999,0.05943572820871427,0.0,459.98279779813527,458.1909951843937,458.19683821990407,457.88835686293044
4.979999999999982,-5.858862296361609,-14.880950368589415,28.623547707511364,5.661290702142075,0.43315039772816544,0.0,-5.624341324794365,-10.469528953534914,2.2119411890878222,-0.269114104531684,0.05508051952616691,0.0,429.81770327761444,429.4507296386,430.9265085828317,430.53595521804317
5.0399999999999805,-6.203448567030308,-15.519641002538926,28.74952912637476,5.646575104409907,0.4452486912461948,0.0,-5.861917477691957,-10.820329719131088,1.9843447129984713,-0.2834762852647779,0.08638637976908513,0.0,476.0205402508702,478.41404132088553,478.9690366267659,477.8049756386307
